user_id,listing_id,event_weight,interaction_type,archetype,timestamp,item_coldness
U0293,27,0.2,click,A01,2026-02-17 10:14:27,warm
U0293,77,0.2,click,A01,2026-02-17 10:16:07,warm
U0293,98,0.2,click,A01,2026-02-17 10:17:32,warm
U0277,85,0.2,click,A13,2026-02-17 11:06:59,warm
U0286,105,0.2,click,A08,2026-02-17 11:15:17,warm
U0286,90,0.2,click,A08,2026-02-17 11:15:39,warm
U0008,75,0.2,click,A07,2026-02-17 12:19:08,warm
U0056,94,0.2,click,A11,2026-02-17 12:53:24,warm
U0258,94,0.2,click,A12,2026-02-17 13:54:48,warm
U0258,91,0.2,click,A12,2026-02-17 13:57:40,warm
U0066,91,0.2,click,A03,2026-02-17 16:26:22,warm
U0271,76,0.2,click,A02,2026-02-17 16:30:44,warm
U0298,59,0.2,click,A13,2026-02-17 17:03:00,warm
U0298,85,0.5,save,A13,2026-02-17 17:06:54,warm
U0082,51,0.2,click,A02,2026-02-17 18:10:54,warm
U0082,47,0.2,click,A02,2026-02-17 18:11:02,warm
U0123,95,0.2,click,A08,2026-02-17 18:22:41,warm
U0093,54,0.2,click,A08,2026-02-17 19:11:51,warm
U0120,52,0.2,click,A06,2026-02-17 20:16:19,warm
U0120,30,0.5,save,A06,2026-02-17 20:17:06,warm
U0120,97,0.5,save,A06,2026-02-17 20:17:54,warm
U0120,26,0.2,click,A06,2026-02-17 20:18:17,warm
U0120,38,0.2,click,A06,2026-02-17 20:18:23,warm
U0026,72,0.2,click,A13,2026-02-17 21:12:46,warm
U0189,24,0.2,click,A11,2026-02-18 09:04:17,warm
U0189,52,0.2,click,A11,2026-02-18 09:07:24,warm
U0277,74,0.2,click,A13,2026-02-18 10:22:37,warm
U0277,46,0.2,click,A13,2026-02-18 10:24:08,warm
U0277,80,0.2,click,A13,2026-02-18 10:25:48,warm
U0292,93,0.2,click,A07,2026-02-18 11:12:34,warm
U0020,101,0.2,click,A12,2026-02-18 12:11:23,warm
U0020,42,0.2,click,A12,2026-02-18 12:11:44,warm
U0020,102,0.2,click,A12,2026-02-18 12:14:12,warm
U0275,79,0.2,click,A04,2026-02-18 13:57:33,warm
U0051,87,0.2,click,A10,2026-02-18 14:02:27,warm
U0051,31,0.2,click,A10,2026-02-18 14:03:58,warm
U0051,30,0.2,click,A10,2026-02-18 14:05:38,warm
U0295,101,0.2,click,A11,2026-02-18 14:11:53,warm
U0065,21,0.2,click,A10,2026-02-18 14:52:06,warm
U0065,23,0.5,save,A10,2026-02-18 14:52:12,warm
U0115,90,0.2,click,A08,2026-02-18 14:53:26,warm
U0156,78,0.5,save,A04,2026-02-18 16:00:32,warm
U0156,98,0.2,click,A04,2026-02-18 16:05:17,warm
U0012,74,0.2,click,A13,2026-02-18 16:14:59,warm
U0215,46,0.2,click,A05,2026-02-18 16:39:02,warm
U0021,23,0.2,click,A02,2026-02-18 16:48:56,warm
U0021,26,0.2,click,A02,2026-02-18 16:49:33,warm
U0184,105,0.2,click,A08,2026-02-18 17:42:15,warm
U0007,68,0.2,click,A04,2026-02-18 19:19:51,warm
U0273,24,0.5,save,A06,2026-02-18 21:21:17,warm
U0273,40,0.2,click,A06,2026-02-18 21:23:03,warm
U0273,36,0.2,click,A06,2026-02-18 21:24:16,warm
U0144,75,0.2,click,A07,2026-02-18 22:45:25,warm
U0207,78,0.2,click,A04,2026-02-19 10:42:52,warm
U0207,65,0.2,click,A04,2026-02-19 10:43:55,warm
U0015,94,0.2,click,A12,2026-02-19 11:26:12,warm
U0234,47,0.2,click,A03,2026-02-19 12:00:45,warm
U0234,51,0.2,click,A03,2026-02-19 12:02:49,warm
U0234,41,0.2,click,A03,2026-02-19 12:04:55,warm
U0272,21,0.2,click,A05,2026-02-19 13:11:26,warm
U0272,41,0.2,click,A05,2026-02-19 13:16:09,warm
U0281,74,0.2,click,A07,2026-02-19 13:21:14,warm
U0281,88,0.2,click,A07,2026-02-19 13:21:34,warm
U0113,46,0.2,click,A10,2026-02-19 13:53:18,warm
U0129,48,0.2,click,A10,2026-02-19 14:23:26,warm
U0129,52,0.2,click,A10,2026-02-19 14:23:33,warm
U0186,62,0.2,click,A13,2026-02-19 14:39:28,warm
U0051,36,0.2,click,A10,2026-02-19 15:37:16,warm
U0051,44,0.2,click,A10,2026-02-19 15:39:05,warm
U0051,32,0.2,click,A10,2026-02-19 15:39:16,warm
U0051,101,0.2,click,A10,2026-02-19 15:40:21,warm
U0269,68,0.2,click,A04,2026-02-19 16:07:23,warm
U0269,58,0.2,click,A04,2026-02-19 16:07:23,warm
U0019,21,0.2,click,A05,2026-02-19 16:09:34,warm
U0019,101,0.2,click,A05,2026-02-19 16:09:58,warm
U0269,83,0.2,click,A04,2026-02-19 16:12:04,warm
U0279,66,0.2,click,A09,2026-02-19 17:37:24,warm
U0279,92,0.2,click,A09,2026-02-19 17:37:35,warm
U0279,104,0.2,click,A09,2026-02-19 17:40:03,warm
U0279,86,0.2,click,A09,2026-02-19 17:40:08,warm
U0228,91,0.2,click,A11,2026-02-19 18:21:13,warm
U0228,31,0.2,click,A11,2026-02-19 18:24:29,warm
U0038,91,0.5,save,A12,2026-02-19 18:48:26,warm
U0038,51,0.5,save,A12,2026-02-19 18:48:50,warm
U0038,32,0.2,click,A12,2026-02-19 18:50:56,warm
U0062,105,0.2,click,A08,2026-02-19 18:55:13,warm
U0062,84,0.2,click,A08,2026-02-19 18:56:20,warm
U0185,68,0.2,click,A01,2026-02-19 19:02:53,warm
U0233,77,0.2,click,A04,2026-02-19 19:12:53,warm
U0203,87,0.2,click,A03,2026-02-19 19:21:42,warm
U0203,54,0.2,click,A03,2026-02-19 19:22:28,warm
U0228,87,0.2,click,A11,2026-02-19 20:53:26,warm
U0228,58,0.2,click,A11,2026-02-19 20:56:10,warm
U0222,44,0.2,click,A05,2026-02-19 21:53:55,warm
U0222,22,0.2,click,A05,2026-02-19 21:55:22,warm
U0048,25,0.2,click,A01,2026-02-20 09:01:09,warm
U0048,70,0.2,click,A01,2026-02-20 09:02:38,warm
U0048,67,0.2,click,A01,2026-02-20 09:02:53,warm
U0011,30,0.2,click,A10,2026-02-20 09:11:41,warm
U0122,91,0.2,click,A05,2026-02-20 09:17:34,warm
U0122,106,0.2,click,A05,2026-02-20 09:18:18,warm
U0242,105,0.2,click,A01,2026-02-20 09:19:32,warm
U0242,57,0.2,click,A01,2026-02-20 09:19:33,warm
U0242,26,0.2,click,A01,2026-02-20 09:20:23,warm
U0272,101,0.2,click,A05,2026-02-20 09:32:32,warm
U0272,80,0.2,click,A05,2026-02-20 09:34:32,warm
U0084,50,0.2,click,A06,2026-02-20 09:57:25,warm
U0176,77,0.2,click,A06,2026-02-20 10:48:45,warm
U0176,39,0.2,click,A06,2026-02-20 10:48:50,warm
U0004,69,0.2,click,A07,2026-02-20 11:11:47,warm
U0004,72,0.2,click,A07,2026-02-20 11:14:22,warm
U0004,59,0.2,click,A07,2026-02-20 11:15:13,warm
U0236,32,0.5,save,A06,2026-02-20 11:57:40,warm
U0000,27,0.2,click,A03,2026-02-20 12:18:57,warm
U0132,26,0.2,click,A11,2026-02-20 13:09:34,warm
U0241,73,0.5,save,A13,2026-02-20 14:01:23,warm
U0241,85,0.2,click,A13,2026-02-20 14:01:59,warm
U0241,80,0.2,click,A13,2026-02-20 14:03:25,warm
U0170,72,0.2,click,A01,2026-02-20 14:08:10,warm
U0170,46,0.5,save,A01,2026-02-20 14:08:44,warm
U0170,31,0.2,click,A01,2026-02-20 14:10:17,warm
U0192,94,0.2,click,A10,2026-02-20 14:54:43,warm
U0182,67,0.2,click,A07,2026-02-20 15:41:26,warm
U0090,68,0.5,save,A09,2026-02-20 17:01:55,warm
U0024,86,0.2,click,A02,2026-02-20 18:03:37,warm
U0052,23,0.2,click,A01,2026-02-20 20:05:55,warm
U0039,107,0.2,click,A10,2026-02-20 20:55:35,warm
U0129,38,0.2,click,A10,2026-02-20 21:12:06,warm
U0081,99,0.2,click,A09,2026-02-20 22:16:15,warm
U0197,49,0.2,click,A05,2026-02-20 22:21:53,warm
U0024,24,0.2,click,A02,2026-02-20 22:44:46,warm
U0024,102,0.2,click,A02,2026-02-20 22:45:02,warm
U0279,78,0.5,save,A09,2026-02-21 09:25:16,warm
U0253,33,0.2,click,A06,2026-02-21 11:11:29,warm
U0253,98,0.2,click,A06,2026-02-21 11:13:24,warm
U0262,97,0.2,click,A06,2026-02-21 12:45:23,warm
U0192,104,0.2,click,A10,2026-02-21 14:03:37,warm
U0004,108,0.2,click,A07,2026-02-21 14:24:47,warm
U0004,85,0.2,click,A07,2026-02-21 14:26:43,warm
U0004,88,0.2,click,A07,2026-02-21 14:27:51,warm
U0032,65,0.2,click,A09,2026-02-21 17:34:41,warm
U0032,90,0.2,click,A09,2026-02-21 17:37:37,warm
U0100,36,0.2,click,A06,2026-02-21 18:59:21,warm
U0093,55,0.2,click,A08,2026-02-21 20:05:25,warm
U0093,74,0.2,click,A08,2026-02-21 20:05:40,warm
U0081,71,0.5,save,A09,2026-02-21 20:28:18,warm
U0081,66,0.2,click,A09,2026-02-21 20:30:47,warm
U0005,90,0.2,click,A04,2026-02-21 20:45:35,warm
U0005,83,0.2,click,A04,2026-02-21 20:49:54,warm
U0005,58,0.2,click,A04,2026-02-21 20:50:05,warm
U0278,79,0.2,click,A09,2026-02-21 21:04:59,warm
U0278,83,0.2,click,A09,2026-02-21 21:07:15,warm
U0153,86,0.5,save,A10,2026-02-21 21:48:48,warm
U0153,106,0.5,save,A10,2026-02-21 21:50:02,warm
U0298,40,0.2,click,A13,2026-02-22 10:32:31,warm
U0298,99,0.2,click,A13,2026-02-22 10:35:58,warm
U0298,73,0.2,click,A13,2026-02-22 10:36:06,warm
U0154,73,0.5,save,A07,2026-02-22 11:10:36,warm
U0064,105,0.2,click,A08,2026-02-22 11:39:57,warm
U0064,96,0.2,click,A08,2026-02-22 11:42:11,warm
U0169,44,0.2,click,A05,2026-02-22 13:16:33,warm
U0169,21,0.2,click,A05,2026-02-22 13:19:06,warm
U0055,34,0.2,click,A10,2026-02-22 14:18:02,warm
U0258,101,0.2,click,A12,2026-02-22 15:40:31,warm
U0258,35,0.2,click,A12,2026-02-22 15:40:46,warm
U0047,58,0.2,click,A04,2026-02-22 17:07:23,warm
U0103,60,0.2,click,A01,2026-02-22 17:24:19,warm
U0103,25,0.2,click,A01,2026-02-22 17:26:06,warm
U0275,90,0.2,click,A04,2026-02-22 17:43:07,warm
U0263,54,0.2,click,A08,2026-02-22 17:47:06,warm
U0285,52,0.2,click,A03,2026-02-22 17:48:16,warm
U0263,83,0.2,click,A08,2026-02-22 17:49:23,warm
U0271,25,0.5,save,A02,2026-02-22 20:30:32,warm
U0271,94,0.2,click,A02,2026-02-22 20:32:05,warm
U0271,49,0.2,click,A02,2026-02-22 20:34:16,warm
U0271,107,0.2,click,A02,2026-02-22 20:35:10,warm
U0289,90,0.2,click,A04,2026-02-22 21:05:55,warm
U0289,83,0.2,click,A04,2026-02-22 21:07:14,warm
U0289,79,0.2,click,A04,2026-02-22 21:08:49,warm
U0169,55,0.2,click,A05,2026-02-22 21:30:55,warm
U0239,90,0.2,click,A09,2026-02-22 21:41:26,warm
U0239,66,0.2,click,A09,2026-02-22 21:45:03,warm
U0239,78,0.2,click,A09,2026-02-22 21:45:07,warm
U0102,23,0.2,click,A05,2026-02-22 22:39:29,warm
U0102,43,0.2,click,A05,2026-02-22 22:43:05,warm
U0210,99,0.2,click,A07,2026-02-23 10:33:11,warm
U0282,77,0.2,click,A11,2026-02-23 10:42:54,warm
U0282,92,0.2,click,A11,2026-02-23 10:43:01,warm
U0274,104,0.2,click,A05,2026-02-23 12:15:09,warm
U0145,51,0.2,click,A12,2026-02-23 12:41:00,warm
U0145,32,0.2,click,A12,2026-02-23 12:41:37,warm
U0299,24,0.2,click,A06,2026-02-23 12:58:36,warm
U0299,27,0.2,click,A06,2026-02-23 13:00:56,warm
U0299,37,0.2,click,A06,2026-02-23 13:01:05,warm
U0271,21,0.2,click,A02,2026-02-23 13:17:23,warm
U0183,60,0.2,click,A07,2026-02-23 13:17:29,warm
U0183,85,0.2,click,A07,2026-02-23 13:17:57,warm
U0271,44,0.2,click,A02,2026-02-23 13:18:07,warm
U0120,51,0.2,click,A06,2026-02-23 13:44:15,warm
U0120,77,0.2,click,A06,2026-02-23 13:46:26,warm
U0221,69,0.2,click,A07,2026-02-23 13:48:14,warm
U0221,73,0.2,click,A07,2026-02-23 13:48:56,warm
U0299,52,0.2,click,A06,2026-02-23 15:02:41,warm
U0299,51,0.2,click,A06,2026-02-23 15:03:29,warm
U0299,32,0.2,click,A06,2026-02-23 15:07:00,warm
U0011,102,0.2,click,A10,2026-02-23 17:34:44,warm
U0216,69,0.5,save,A07,2026-02-23 17:42:56,warm
U0267,26,0.2,click,A02,2026-02-23 18:09:44,warm
U0265,34,0.2,click,A11,2026-02-23 20:10:41,warm
U0265,38,0.2,click,A11,2026-02-23 20:12:19,warm
U0265,30,0.2,click,A11,2026-02-23 20:12:21,warm
U0265,27,0.5,save,A11,2026-02-23 20:14:34,warm
U0053,61,0.2,click,A13,2026-02-23 20:37:59,warm
U0053,62,0.2,click,A13,2026-02-23 20:38:33,warm
U0251,43,0.5,save,A05,2026-02-23 21:21:20,warm
U0251,40,0.2,click,A05,2026-02-23 21:23:41,warm
U0256,95,0.2,click,A08,2026-02-23 21:57:18,warm
U0256,96,0.2,click,A08,2026-02-23 21:58:09,warm
U0256,53,0.2,click,A08,2026-02-23 21:59:46,warm
U0256,83,0.2,click,A08,2026-02-23 22:00:42,warm
U0104,108,0.2,click,A13,2026-02-24 11:33:31,warm
U0104,69,0.2,click,A13,2026-02-24 11:35:07,warm
U0104,74,0.2,click,A13,2026-02-24 11:35:24,warm
U0007,103,0.2,click,A04,2026-02-24 11:41:38,warm
U0007,90,0.2,click,A04,2026-02-24 11:42:30,warm
U0007,57,0.5,save,A04,2026-02-24 11:44:29,warm
U0124,66,0.2,click,A09,2026-02-24 12:43:45,warm
U0062,96,0.5,save,A08,2026-02-24 13:04:38,warm
U0187,50,0.2,click,A10,2026-02-24 13:19:10,warm
U0187,76,0.2,click,A10,2026-02-24 13:21:21,warm
U0057,52,0.2,click,A02,2026-02-24 14:51:35,warm
U0117,85,0.2,click,A01,2026-02-24 14:52:45,warm
U0117,55,0.2,click,A01,2026-02-24 14:52:54,warm
U0080,62,0.2,click,A07,2026-02-24 14:53:43,warm
U0057,85,0.2,click,A02,2026-02-24 14:55:56,warm
U0084,22,0.2,click,A06,2026-02-24 17:29:45,warm
U0084,25,0.2,click,A06,2026-02-24 17:31:02,warm
U0242,77,0.2,click,A01,2026-02-24 17:41:47,warm
U0242,60,0.2,click,A01,2026-02-24 17:42:43,warm
U0242,58,0.2,click,A01,2026-02-24 17:42:48,warm
U0242,27,0.2,click,A01,2026-02-24 17:44:40,warm
U0209,97,0.2,click,A06,2026-02-24 18:25:01,warm
U0209,33,0.2,click,A06,2026-02-24 18:26:03,warm
U0046,37,0.2,click,A02,2026-02-24 18:26:28,warm
U0090,71,0.2,click,A09,2026-02-24 18:37:56,warm
U0215,45,0.2,click,A05,2026-02-24 19:15:37,warm
U0215,107,0.5,save,A05,2026-02-24 19:16:11,warm
U0215,43,0.2,click,A05,2026-02-24 19:19:57,warm
U0226,40,0.2,click,A10,2026-02-24 19:37:38,warm
U0009,104,0.2,click,A05,2026-02-24 19:57:59,warm
U0009,44,0.2,click,A05,2026-02-24 19:58:24,warm
U0009,47,0.2,click,A05,2026-02-24 20:00:34,warm
U0266,99,0.2,click,A13,2026-02-24 22:00:49,warm
U0179,56,0.2,click,A08,2026-02-24 22:29:12,warm
U0183,75,0.2,click,A07,2026-02-24 22:57:10,warm
U0115,96,0.2,click,A08,2026-02-25 09:07:15,warm
U0036,35,0.2,click,A06,2026-02-25 09:33:19,warm
U0221,59,0.2,click,A07,2026-02-25 09:38:00,warm
U0237,69,0.2,click,A07,2026-02-25 10:29:17,warm
U0237,73,0.5,save,A07,2026-02-25 10:30:25,warm
U0237,68,0.2,click,A07,2026-02-25 10:30:55,warm
U0151,31,0.2,click,A11,2026-02-25 10:51:37,warm
U0151,40,0.2,click,A11,2026-02-25 10:53:20,warm
U0250,97,0.2,click,A12,2026-02-25 13:02:04,warm
U0088,67,0.2,click,A01,2026-02-25 13:31:07,warm
U0239,65,0.5,save,A09,2026-02-25 13:35:32,warm
U0239,68,0.5,save,A09,2026-02-25 13:38:19,warm
U0239,83,0.2,click,A09,2026-02-25 13:39:38,warm
U0219,48,0.2,click,A11,2026-02-25 15:17:20,warm
U0037,92,0.2,click,A04,2026-02-25 15:27:35,warm
U0261,33,0.2,click,A10,2026-02-25 16:12:44,warm
U0060,21,0.2,click,A12,2026-02-25 17:40:21,warm
U0060,101,0.2,click,A12,2026-02-25 17:42:24,warm
U0119,60,0.2,click,A01,2026-02-25 19:43:28,warm
U0119,75,0.2,click,A01,2026-02-25 19:46:12,warm
U0295,21,0.2,click,A11,2026-02-25 22:30:55,warm
U0295,42,0.2,click,A11,2026-02-25 22:32:47,warm
U0260,25,0.5,save,A02,2026-02-26 09:10:25,warm
U0260,38,0.2,click,A02,2026-02-26 09:11:14,warm
U0260,45,0.2,click,A02,2026-02-26 09:13:53,warm
U0210,60,0.2,click,A07,2026-02-26 09:38:50,warm
U0210,61,0.5,save,A07,2026-02-26 09:39:05,warm
U0210,62,0.2,click,A07,2026-02-26 09:39:36,warm
U0058,21,0.2,click,A12,2026-02-26 10:27:34,warm
U0058,30,0.2,click,A12,2026-02-26 10:29:46,warm
U0254,106,0.2,click,A05,2026-02-26 10:32:51,warm
U0254,94,0.2,click,A05,2026-02-26 10:35:25,warm
U0254,49,0.2,click,A05,2026-02-26 10:37:18,warm
U0001,81,0.2,click,A06,2026-02-26 10:39:01,warm
U0001,36,0.2,click,A06,2026-02-26 10:40:20,warm
U0036,36,0.2,click,A06,2026-02-26 11:55:30,warm
U0036,37,0.2,click,A06,2026-02-26 11:56:56,warm
U0084,81,0.2,click,A06,2026-02-26 12:22:06,warm
U0150,92,0.5,save,A01,2026-02-26 13:57:35,warm
U0240,72,0.2,click,A07,2026-02-26 14:11:54,warm
U0255,66,0.2,click,A04,2026-02-26 14:13:18,warm
U0240,63,0.2,click,A07,2026-02-26 14:14:43,warm
U0240,74,0.2,click,A07,2026-02-26 14:15:10,warm
U0147,85,0.2,click,A01,2026-02-26 14:31:13,warm
U0133,86,0.2,click,A05,2026-02-26 15:31:29,warm
U0133,64,0.2,click,A05,2026-02-26 15:32:25,warm
U0269,79,0.2,click,A04,2026-02-26 15:51:55,warm
U0212,99,0.2,click,A13,2026-02-26 16:31:47,warm
U0257,76,0.2,click,A02,2026-02-26 16:34:10,warm
U0177,103,0.2,click,A04,2026-02-26 17:14:24,warm
U0177,71,0.2,click,A04,2026-02-26 17:14:56,warm
U0134,105,0.2,click,A08,2026-02-26 18:02:55,warm
U0102,102,0.2,click,A05,2026-02-26 19:21:05,warm
U0162,25,0.2,click,A11,2026-02-26 19:39:06,warm
U0162,31,0.2,click,A11,2026-02-26 19:40:04,warm
U0162,88,0.2,click,A11,2026-02-26 19:40:41,warm
U0162,77,0.2,click,A11,2026-02-26 19:42:17,warm
U0248,81,0.2,click,A07,2026-02-26 19:43:59,warm
U0248,62,0.2,click,A07,2026-02-26 19:45:11,warm
U0086,38,0.2,click,A06,2026-02-26 19:47:35,warm
U0254,42,0.2,click,A05,2026-02-26 21:35:09,warm
U0254,91,0.2,click,A05,2026-02-26 21:36:59,warm
U0231,52,0.2,click,A02,2026-02-26 21:38:23,warm
U0231,102,0.2,click,A02,2026-02-26 21:38:47,warm
U0231,21,0.2,click,A02,2026-02-26 21:39:27,warm
U0211,102,0.2,click,A05,2026-02-26 21:47:54,warm
U0211,64,0.2,click,A05,2026-02-26 21:47:54,warm
U0210,59,0.2,click,A07,2026-02-26 22:12:52,warm
U0264,41,0.5,save,A02,2026-02-26 22:29:44,warm
U0116,33,0.2,click,A10,2026-02-26 22:37:05,warm
U0254,64,0.2,click,A05,2026-02-26 22:51:04,warm
U0213,54,0.2,click,A04,2026-02-27 09:47:17,warm
U0206,76,0.2,click,A02,2026-02-27 13:14:01,warm
U0024,31,0.2,click,A02,2026-02-27 13:48:20,warm
U0284,95,0.2,click,A12,2026-02-27 16:25:46,warm
U0284,33,0.5,save,A12,2026-02-27 16:27:54,warm
U0093,96,0.2,click,A08,2026-02-27 17:52:49,warm
U0093,75,0.2,click,A08,2026-02-27 17:55:25,warm
U0093,56,0.2,click,A08,2026-02-27 17:55:37,warm
U0093,90,0.2,click,A08,2026-02-27 17:55:53,warm
U0093,53,0.5,save,A08,2026-02-27 17:56:57,warm
U0252,45,0.2,click,A12,2026-02-27 19:27:56,warm
U0252,86,0.2,click,A12,2026-02-27 19:29:03,warm
U0183,67,0.2,click,A07,2026-02-27 20:17:39,warm
U0129,97,0.2,click,A10,2026-02-27 20:41:09,warm
U0129,54,0.2,click,A10,2026-02-27 20:41:58,warm
U0284,104,0.2,click,A12,2026-02-27 21:01:23,warm
U0284,51,0.2,click,A12,2026-02-27 21:02:16,warm
U0284,38,0.2,click,A12,2026-02-27 21:04:38,warm
U0284,87,0.2,click,A12,2026-02-27 21:04:44,warm
U0065,36,0.2,click,A10,2026-02-28 09:35:09,warm
U0028,65,0.2,click,A09,2026-02-28 11:13:28,warm
U0242,85,0.2,click,A01,2026-02-28 11:36:21,warm
U0242,62,0.2,click,A01,2026-02-28 11:38:01,warm
U0242,84,0.2,click,A01,2026-02-28 11:38:45,warm
U0026,62,0.2,click,A13,2026-02-28 12:31:13,warm
U0238,73,0.2,click,A13,2026-02-28 12:42:23,warm
U0238,62,0.2,click,A13,2026-02-28 12:43:50,warm
U0116,44,0.2,click,A10,2026-02-28 14:16:28,warm
U0116,87,0.2,click,A10,2026-02-28 14:18:16,warm
U0195,64,0.2,click,A05,2026-02-28 14:18:19,warm
U0195,41,0.2,click,A05,2026-02-28 14:20:25,warm
U0195,45,0.2,click,A05,2026-02-28 14:21:01,warm
U0261,82,0.2,click,A10,2026-02-28 14:34:29,warm
U0251,56,0.2,click,A05,2026-02-28 15:16:40,warm
U0087,107,0.2,click,A03,2026-02-28 15:35:14,warm
U0087,44,0.2,click,A03,2026-02-28 15:37:53,warm
U0087,41,0.2,click,A03,2026-02-28 15:39:08,warm
U0087,21,0.2,click,A03,2026-02-28 15:39:20,warm
U0005,68,0.2,click,A04,2026-02-28 18:25:09,warm
U0156,43,0.2,click,A04,2026-02-28 19:17:14,warm
U0152,102,0.2,click,A10,2026-02-28 21:06:35,warm
U0187,52,0.2,click,A10,2026-02-28 21:37:21,warm
U0187,91,0.2,click,A10,2026-02-28 21:37:29,warm
U0187,104,0.2,click,A10,2026-02-28 21:41:20,warm
U0023,91,0.2,click,A05,2026-02-28 22:06:50,warm
U0023,47,0.2,click,A05,2026-02-28 22:06:53,warm
U0023,48,0.5,save,A05,2026-02-28 22:08:16,warm
U0058,102,0.5,save,A12,2026-03-01 09:01:01,warm
U0058,37,0.2,click,A12,2026-03-01 09:01:12,warm
U0058,52,0.2,click,A12,2026-03-01 09:02:30,warm
U0281,99,0.2,click,A07,2026-03-01 09:18:41,warm
U0279,83,0.2,click,A09,2026-03-01 09:27:00,warm
U0169,64,0.2,click,A05,2026-03-01 10:11:06,warm
U0027,106,0.2,click,A12,2026-03-01 10:54:14,warm
U0027,44,0.2,click,A12,2026-03-01 10:54:37,warm
U0039,56,0.2,click,A10,2026-03-01 11:18:50,warm
U0039,91,0.2,click,A10,2026-03-01 11:19:43,warm
U0105,78,0.2,click,A04,2026-03-01 12:00:50,warm
U0105,92,0.2,click,A04,2026-03-01 12:02:07,warm
U0105,105,0.2,click,A04,2026-03-01 12:03:49,warm
U0025,57,0.5,save,A04,2026-03-01 12:33:42,warm
U0055,42,0.2,click,A10,2026-03-01 12:50:26,warm
U0055,35,0.2,click,A10,2026-03-01 12:51:35,warm
U0187,41,0.2,click,A10,2026-03-01 12:52:52,warm
U0227,57,0.2,click,A01,2026-03-01 12:54:00,warm
U0180,25,0.2,click,A01,2026-03-01 13:48:21,warm
U0180,58,0.2,click,A01,2026-03-01 13:51:51,warm
U0095,90,0.5,save,A09,2026-03-01 14:01:23,warm
U0227,70,0.2,click,A01,2026-03-01 14:53:24,warm
U0227,81,0.5,save,A01,2026-03-01 14:55:02,warm
U0277,73,0.2,click,A13,2026-03-01 15:43:53,warm
U0259,55,0.2,click,A12,2026-03-01 17:57:43,warm
U0236,35,0.2,click,A06,2026-03-01 18:08:18,warm
U0050,62,0.2,click,A07,2026-03-01 18:12:09,warm
U0227,25,0.2,click,A01,2026-03-01 19:32:56,warm
U0227,80,0.5,save,A01,2026-03-01 19:33:13,warm
U0152,41,0.2,click,A10,2026-03-01 19:55:27,warm
U0152,52,0.2,click,A10,2026-03-01 19:57:44,warm
U0152,42,0.2,click,A10,2026-03-01 19:57:57,warm
U0205,44,0.2,click,A02,2026-03-01 20:35:40,warm
U0205,31,0.2,click,A02,2026-03-01 20:40:00,warm
U0054,42,0.2,click,A10,2026-03-01 20:46:20,warm
U0054,75,0.2,click,A10,2026-03-01 20:49:42,warm
U0054,23,0.2,click,A10,2026-03-01 20:49:48,warm
U0006,42,0.2,click,A11,2026-03-01 22:00:11,warm
U0006,87,0.2,click,A11,2026-03-01 22:02:50,warm
U0090,92,0.2,click,A09,2026-03-01 22:25:29,warm
U0152,32,0.2,click,A10,2026-03-02 09:27:53,warm
U0152,104,0.2,click,A10,2026-03-02 09:28:19,warm
U0152,35,0.2,click,A10,2026-03-02 09:28:52,warm
U0269,66,0.2,click,A04,2026-03-02 11:05:23,warm
U0148,23,0.2,click,A05,2026-03-02 11:37:34,warm
U0000,39,0.2,click,A03,2026-03-02 12:02:23,warm
U0000,76,0.2,click,A03,2026-03-02 12:04:16,warm
U0000,94,0.2,click,A03,2026-03-02 12:05:57,warm
U0135,45,0.2,click,A03,2026-03-02 12:07:30,warm
U0135,24,0.2,click,A03,2026-03-02 12:07:32,warm
U0135,30,0.2,click,A03,2026-03-02 12:10:34,warm
U0029,27,0.2,click,A06,2026-03-02 12:17:54,warm
U0029,26,0.2,click,A06,2026-03-02 12:20:47,warm
U0143,60,0.2,click,A13,2026-03-02 13:45:59,warm
U0015,32,0.2,click,A12,2026-03-02 13:53:15,warm
U0143,85,0.2,click,A13,2026-03-02 14:25:53,warm
U0143,98,0.2,click,A13,2026-03-02 14:26:02,warm
U0143,74,0.2,click,A13,2026-03-02 14:27:11,warm
U0143,80,0.2,click,A13,2026-03-02 14:28:04,warm
U0143,67,0.2,click,A13,2026-03-02 14:28:48,warm
U0042,57,0.2,click,A04,2026-03-02 15:01:43,warm
U0042,92,0.2,click,A04,2026-03-02 15:01:47,warm
U0042,66,0.2,click,A04,2026-03-02 15:02:28,warm
U0167,77,0.2,click,A05,2026-03-02 15:34:44,warm
U0222,21,0.2,click,A05,2026-03-02 17:43:47,warm
U0222,106,0.2,click,A05,2026-03-02 17:44:02,warm
U0222,82,0.2,click,A05,2026-03-02 17:44:11,warm
U0222,25,0.2,click,A05,2026-03-02 17:46:57,warm
U0112,30,0.2,click,A06,2026-03-02 18:10:50,warm
U0112,33,0.2,click,A06,2026-03-02 18:11:29,warm
U0112,26,0.2,click,A06,2026-03-02 18:14:58,warm
U0236,34,0.2,click,A06,2026-03-02 19:33:04,warm
U0195,39,0.2,click,A05,2026-03-02 20:12:48,warm
U0119,85,0.5,save,A01,2026-03-02 21:01:49,warm
U0119,92,0.2,click,A01,2026-03-02 21:05:12,warm
U0119,25,0.2,click,A01,2026-03-02 21:05:14,warm
U0013,93,0.2,click,A13,2026-03-02 21:34:25,warm
